Address,AreaName,Price,lat,lng,postal_code,neighbourhood
"#12 - 50 WEYBRIGHT CRT Toronto, ON",Agincourt,279000,43.781467,-79.278893,M1S 5A8,Scarborough
"1465 A BIRCHMOUNT RD Toronto, ON",Dorset Park,579000,43.755791,-79.28788,M1P 2G4,Scarborough
"#918 - 65 EAST LIBERTY ST Toronto, ON",Liberty Village,449900,43.638054,-79.414818,M6K 0A2,Old Toronto
"278 BETTY ANN DR N Toronto, ON",Willowdale,2390000,43.765755,-79.433098,M2R 1A8,North York
"52 HIGHBRIDGE PL Toronto, ON",Milliken,1178000,43.824245,-79.291046,M1V 4R8,Scarborough
"#11 - 486 EVANS AVE Toronto, ON",Toronto,75000,43.613632,-79.537346,M8W 2T7,Toronto
"#534 - 25 BAMBURGH CIRC Toronto, ON",Steeles,275900,43.815434,-79.325745,M1W 3W2,Scarborough
"11 ELLINGTON DR Toronto, ON",Wexford,699000,43.747566,-79.290649,M1R 3X6,Scarborough
"#Uph 1 - 60 BYNG AVE Toronto, ON",Willowdale,488000,43.777355,-79.41275,M2N 7K3,North York
"#2202 - 64 SHUTER ST Toronto, ON",Downtown,369900,43.655098,-79.375763,M5B 1B1,Old Toronto
"145 ISLINGTON AVE Toronto, ON",New Toronto,799000,43.601395,-79.505333,M8V 3B8,Etobicoke
"#103 - 5101 DUNDAS ST W Toronto, ON",Islington,369000,43.644779,-79.531929,M9A 1C2,Etobicoke
"593 Annette St Toronto, ON",Runnymede,949900,43.659569,-79.481377,M6S 2C3,Old Toronto
"148 Newton Dr Toronto, ON",Newtonbrook,1798000,43.795513,-79.407936,M2M 2N3,North York
"34 Richome Crt Toronto, ON",Ionview,649900,43.734638,-79.274521,M1K 2Y1,Scarborough
"264 Lee Ave Toronto, ON",The Beach,1989000,43.675526,-79.300285,M4E 2P5,Old Toronto
"3 Pickford Rd Toronto, ON",West Hill,788000,43.772305,-79.193016,M1E 3A7,Scarborough
"42 IRWIN AVE Toronto, ON",Downtown,849000,43.666695,-79.387115,M4Y 1L2,Old Toronto
"138 Mckee Ave Toronto, ON",Willowdale,3788000,43.774734,-79.405685,M2N 4C5,North York
"8A Pickford Rd Toronto, ON",West Hill,749800,43.772583,-79.193367,M1E 3A6,Scarborough
"#Th82 - 9 Windermere Ave Toronto, ON",Swansea,254900,43.636814,-79.468163,M6S 5A4,Old Toronto
"#3902 - 59 Annie Craig Dr Toronto, ON",Mimico,1299888,43.624969,-79.478081,M8V 0C4,Etobicoke
"48 Dunelm St Toronto, ON",Scarborough Village,784900,43.748245,-79.21685,M1J 3G1,Scarborough
"#2001 - 10 Sunny Glenway Dr Toronto, ON",Flemingdon Park,214000,43.710075,-79.331192,M3C 2Z3,North York
"#807 - 10 Torresdale Ave Toronto, ON",Newtonbrook,458800,43.77272,-79.452095,M2R 3V8,Toronto
"#2201 - 3300 Don Mills Rd Toronto, ON",Don Valley Village,315000,43.791817,-79.355553,M2J 4X7,North York
"#609 - 11 Superior Ave Toronto, ON",Mimico,329900,43.615078,-79.48938,M8V 1C4,Etobicoke
"#2606 - 153 Beecroft Rd Toronto, ON",Willowdale,289000,43.765453,-79.414017,M2N 7C5,North York
"29 Citation Dr Toronto, ON",Bayview Village,5388000,43.774094,-79.38665,M2K 1S5,North York
"115 Calvington Dr Toronto, ON",Downsview,729900,43.731739,-79.491005,M3M 2M3,North York
"84 Rosethorn Ave Toronto, ON",Earlscourt,569900,43.679035,-79.463066,M6N 3L1,Old Toronto
"#313 - 1797 Queen St Toronto, ON",The Beach,634900,43.668041,-79.308586,M4L 3Y3,Old Toronto
"#703 - 383 Ellis Park Rd Toronto, ON",Swansea,999000,43.652039,-79.470833,M6S 5B2,Old Toronto
"21 Earlton Rd Toronto, ON",Tam O'Shanter,699900,43.776493,-79.293304,M1T 2R4,Scarborough
"99 Cinrickbar Dr Toronto, ON",Rexdale,785000,43.719715,-79.617767,M9W 6W7,Etobicoke
"#201 W - 20 Fashion Roseway Dr Toronto, ON",Willowdale,359900,43.7626,-79.393799,M2N 6B6,North York
"#312 - 370 Dixon Rd Toronto, ON",Kingsview Village,234900,43.69582,-79.556328,M9R 1T2,Toronto
"#411 - 21 Clairtrell Rd Toronto, ON",Willowdale,418000,43.768181,-79.390923,M2N 5J6,North York
"227 Old Weston Rd Toronto, ON",Carleton Village,600000,43.670776,-79.462044,M6N 3A6,Toronto
"#2305 - 103 The Queensway Ave Toronto, ON",Swansea,509000,43.636292,-79.470467,M6S 5B3,Old Toronto
"#502 - 650 Sheppard Ave Toronto, ON",Bathurst Manor,315000,43.755169,-79.441742,M3H 2S5,North York
"#902 - 2245 Eglinton Ave Toronto, ON",Ionview,224900,43.73008,-79.273392,M1K 2N3,Scarborough
"84 Grandville Ave Toronto, ON",Toronto,399000,43.679928,-79.495888,M6N 4V2,York
"1082 Logan Ave Toronto, ON",Broadview North,949000,43.684555,-79.35183,M4K 3G4,East York
"56 Millview Cres Toronto, ON",Rexdale,634900,43.723648,-79.589729,M9W 3K5,Ontario
"#2507 - 170 Sumach St Toronto, ON",Downtown,449000,43.660149,-79.360886,M5A 2B9,Old Toronto
"#903 - 225 Sackville St Toronto, ON",Downtown,439000,43.659824,-79.362724,M5A 0B9,Old Toronto
"#4206 - 21 Widmer St Toronto, ON",Downtown,575000,43.647224,-79.391098,M5V 0B8,Old Toronto
"#1211 - 438 King St Toronto, ON",Downtown,710000,43.645821,-79.394623,M5V 1K3,Toronto
"#1801 - 70 Temperance St Toronto, ON",Downtown,498880,43.650372,-79.382347,M5H 3V5,Old Toronto
"#1003 - 5740 Yonge St Toronto, ON",Newtonbrook,278000,43.783081,-79.416824,M2M 3T6,North York
"101 Shelborne Ave Toronto, ON",Midtown Toronto,2988888,43.716148,-79.428299,M5N 1Z3,North York
"157 Linden Ave Toronto, ON",Kennedy Park,600000,43.723419,-79.258003,M1K 3J1,Scarborough
"#1619 - 80 Harrison Garden Blvd Toronto, ON",Willowdale,469888,43.756294,-79.406532,M2N 7E2,North York
"#08 - 341 Military Tr Toronto, ON",Morningside,399900,43.78614,-79.211952,M1E 4E4,Scarborough
"52 Norwood Terr Toronto, ON",Upper Beaches,699000,43.685303,-79.301056,M4E 2H1,Old Toronto
"3 Bradley Ave Toronto, ON",Lambton,795000,43.663177,-79.490776,M6S 2M9,Toronto
"9 Danjohn Cres Toronto, ON",Milliken,699000,43.811516,-79.280769,M1V 3N2,Scarborough
"815 Albion Rd Toronto, ON",Rexdale,1380000,43.734222,-79.559181,M9V 1A3,Etobicoke
"14 Adler St Toronto, ON",Eglinton East,579900,43.744301,-79.235939,M1J 2M8,Scarborough
"48 Staley Terr Toronto, ON",Milliken,779888,43.806644,-79.311386,M1W 2G3,Scarborough
"#726 - 1 Shaw St Toronto, ON",Niagara,449000,43.640865,-79.414619,M6K 0A1,Old Toronto
"33 PORTICO DR Toronto, ON",Woburn,679000,43.779228,-79.22168,M1G 3R5,Scarborough
"26 Madawaska Ave Toronto, ON",Newtonbrook,2498000,43.794178,-79.417198,M2M 2P9,North York
"#1718 - 18 Sommerset Way Toronto, ON",Willowdale,499900,43.776028,-79.412056,M2N,North York
"14 Fitzgibbon Ave Toronto, ON",Toronto,699900,43.737328,-79.263283,M1K 3Z8,Scarborough
"1 Strandhill Rd Toronto, ON",South Cedarbrae,649000,43.75074,-79.223907,M1J 3A8,Scarborough
"#906 - 10 Stonehill Crt Toronto, ON",Bridlewood,241900,43.79488,-79.313713,M1W 2X8,Scarborough
"#103 - 29 Pemberton Ave Toronto, ON",Newtonbrook,259900,43.780598,-79.413246,M2M 4L5,North York
"#415 - 121 Ling Rd Toronto, ON",West Hill,254000,43.768364,-79.182182,M1E 4Y2,Scarborough
"#14 - 175 Jones Ave Toronto, ON",Leslieville,1420000,43.667385,-79.334412,M4M 3A2,Old Toronto
"370 Margueretta St Toronto, ON",Wallace Emerson,899900,43.659885,-79.440331,M6H 3S5,Old Toronto
"262 Weston Rd Toronto, ON",Rockcliffe - Smythe,794900,43.677685,-79.472687,M6N 3P5,York
"#1712 - 18 Sommerset Way Toronto, ON",Willowdale,346000,43.776028,-79.412056,M2N,North York
"111 Shady Hollow Dr Toronto, ON",Toronto,698000,43.822731,-79.266121,M1V 2L9,Scarborough
"#197 - 10 Livonia Pl Toronto, ON",Morningside,349900,43.786888,-79.205353,M1E 4W6,Scarborough
"62 King Edward Ave Toronto, ON",Woodbine - Lumsden,748800,43.689453,-79.31115,M4C 5J6,East York
"5 Commonwealth Ave Toronto, ON",Kennedy Park,579900,43.727516,-79.253731,M1K 3M2,Scarborough
"#2301 - 208 Queens Quay Toronto, ON",Downtown,299999,43.640259,-79.381729,M5V 3L9,Old Toronto
"#815 - 55 Front St Toronto, ON",Downtown,518000,43.648029,-79.374069,M5E 0A7,Old Toronto
"3 PRINCEMERE CRES Toronto, ON",Wexford,699000,43.755329,-79.302849,M1R 3J8,Scarborough
"#12 - 33 Celeste Dr Toronto, ON",West Hill,379000,43.75787,-79.200203,M1E 2V1,Scarborough
"#1010 - 100 PRUDENTIAL DR Toronto, ON",Dorset Park,190000,43.749599,-79.266762,M1P 4V4,Scarborough
"30 DANZIG ST Toronto, ON",West Hill,599900,43.76432,-79.187912,M1E 2K9,Scarborough
"#1705 - 633 BAY ST Toronto, ON",Downtown,499900,43.656731,-79.383461,M5G 1C9,Old Toronto
"#1105 - 152 ST PATRICK ST Toronto, ON",Downtown,329900,43.654148,-79.390533,M5T 2W5,Old Toronto
"#1607 - 35 HAYDEN ST Toronto, ON",Downtown,378000,43.669609,-79.384773,M4Y 3C3,Old Toronto
"1602 ** GERRARD ST Toronto, ON",Leslieville,1399000,43.672878,-79.320213,M4L 2A5,Old Toronto
"505 CRANBROOKE AVE Toronto, ON",Nortown,1888000,43.724827,-79.423271,M5M 1N6,North York
"95 DENTONIA PARK AVE E Toronto, ON",Old East York,699000,43.692997,-79.291451,M4C 1X1,East York
"#554 - 313 RICHMOND ST E Toronto, ON",Old Town,309900,43.653194,-79.368637,M5A 4S8,Old Toronto
"351 GREENWOOD AVE Toronto, ON",Leslieville,699900,43.673805,-79.329041,M4L 2R6,Toronto
"95 THIRD ST Toronto, ON",New Toronto,699900,43.603195,-79.501167,M8V 2Y1,Etobicoke
"#1010 - 26 NORTON AVE Toronto, ON",Earlscourt,372000,43.678635,-79.444672,M6E 1E2,York
"#110 - 188 BONIS AVE Toronto, ON",Tam O'Shanter,459800,43.786381,-79.291534,M1T 3W3,Scarborough
"#1002 - 3 MARINE PARADE DR Toronto, ON",Mimico,625000,43.630383,-79.476273,M8V 3Z4,Etobicoke
"#914 - 5 ROWNTREE RD Toronto, ON",Rexdale,280000,43.74955,-79.58075,M9V 5G9,Toronto
"7 HATHOR CRES Toronto, ON",Humber Summit,999900,43.753723,-79.575333,M9L 1C1,North York
"23 SNOWOOD CRT Toronto, ON",Jane and Finch,599000,43.742985,-79.523102,M3N 1E7,North York
"#Lph07 - 55 DE BOERS DR Toronto, ON",Toronto,318000,43.75103,-79.465858,M3J 0G5,North York
"401 85 Skymark Drive Toronto, ON",Don Valley Village,679900,43.795135,-79.353607,M2H 3S6,North York
"108 ELISE TERR Toronto, ON",Newtonbrook,699000,43.790558,-79.442062,M2R 2X1,North York
"#306 - 330 MCCOWAN RD Toronto, ON",Eglinton East,249900,43.737576,-79.238251,M1J 3N3,Scarborough
"354 /356 MARLEE AVE Toronto, ON",Briar Hill - Belgravia,739000,43.70676,-79.443169,M6B 3H8,North York
"105 RAINIER SQ Toronto, ON",L'Amoreaux,849000,43.794651,-79.302414,M1T 3A1,Scarborough
"96 NORTHDALE RD Toronto, ON",St. Andrew - Windfields,4500000,43.763638,-79.379562,M2L 2L9,North York
"85 HALFMOON SQ Toronto, ON",Highland Creek,640000,43.795174,-79.180603,M1C 3V2,Scarborough
"65 BARKSDALE AVE Toronto, ON",Bathurst Manor,1340000,43.762512,-79.462944,M3H 5P1,North York
"#710 - 23 GLEBE RD Toronto, ON",Midtown Toronto,619800,43.701252,-79.395897,M4S 1N7,Old Toronto
"#508 - 159 DUNDAS ST E Toronto, ON",Downtown,279000,43.656807,-79.375092,M5B 0A9,Toronto
"116 Via Cassia Dr Toronto, ON",Brookhaven - Amesbury,749000,43.696663,-79.494972,M6M 5L3,North York
"#2005 - 55 Centre Ave Toronto, ON",Downtown,335000,43.654587,-79.386658,M5G 2H5,Old Toronto
"#1511 - 70 TEMPERANCE ST Toronto, ON",Downtown,608800,43.650372,-79.382347,M5H 3V5,Old Toronto
"#329 - 4K SPADINA AVE Toronto, ON",Downtown,299900,43.641075,-79.393974,M5V 3Y9,Toronto
"#907 - 5791 YONGE ST Toronto, ON",Newtonbrook,374500,43.784409,-79.416061,M2M 0A8,North York
"#602 - 28 EMPRESS AVE Toronto, ON",Willowdale,428800,43.769981,-79.411751,M2N 6Z7,North York
"#1007 - 70 TEMPERANCE ST Toronto, ON",Downtown,448800,43.650372,-79.382347,M5H 3V5,Old Toronto
"#1135 - 25 BAMBURGH CIRC Toronto, ON",Steeles,388000,43.815434,-79.325745,M1W 3W2,Scarborough
"#B1 - 4227 SHEPPARD AVE Toronto, ON",Agincourt,68000,43.785206,-79.277573,M1S 5H5,Scarborough
"#411 A - 59 ANNIE CRAIG DR Toronto, ON",Mimico,339000,43.624969,-79.478081,M8V 0C4,Etobicoke
"#107 - 171 BLEECKER ST Toronto, ON",Downtown,576000,43.666821,-79.37336,M4X 1L9,Old Toronto
"#1110 - 10 MARKBROOK LANE Toronto, ON",Rexdale,247500,43.75901,-79.588539,M9V 5E3,Etobicoke
"1 TANVALLEY CRT Toronto, ON",Windfields,3998000,43.73727,-79.361427,M3B 1C5,North York
"79 PERMFIELD PATH Toronto, ON",Etobicoke West Mall,470000,43.649242,-79.566887,M9C 4Y5,Etobicoke
"178 EILEEN AVE Toronto, ON",Rockcliffe - Smythe,794990,43.667053,-79.503334,M6N 1W1,York
"#3410 - 50 TOWN CENTRE CRT Toronto, ON",Bendale,397500,43.773251,-79.255272,M1P 0A9,Scarborough
"141 CANLISH RD Toronto, ON",Dorset Park,769000,43.756241,-79.284714,M1P 1T1,Scarborough
"#707 - 5 MASSEY SQ Toronto, ON",Old East York,169900,43.696163,-79.292953,M4C 5M9,East York
"15 TARDREE PL Toronto, ON",Wexford,659000,43.756546,-79.301353,M1R 3X3,Scarborough
"15 FARMBROOK RD Toronto, ON",Woburn,599900,43.744694,-79.227638,M1J 2S3,Scarborough
"1 ROVINELLI RD Toronto, ON",Malvern,558888,43.814308,-79.215759,M1B 4L6,Scarborough
"30 LLOYDMINSTER CRES Toronto, ON",Newtonbrook,3149000,43.797127,-79.404976,M2M 2R8,North York
"27 TOBRUK CRES Toronto, ON",Newtonbrook,1788000,43.790619,-79.413734,M2M 3B4,North York
"#1104 - 88 BROADWAY AVE Toronto, ON",Sherwood Park,444500,43.710804,-79.394417,M4P 0A5,Old Toronto
"#1408 - 65 BREMNER BLVD Toronto, ON",Downtown,639900,43.64286,-79.38073,M5J,Old Toronto
"11 THORBURN AVE Toronto, ON",Parkdale,1098000,43.635262,-79.426628,M6K 1C4,Old Toronto
"43 Kendleton Dr Toronto, ON",Rexdale,749900,43.739414,-79.585983,M9V 1T9,Etobicoke
"37 FELBRIGG AVE Toronto, ON",Cricket Club,2995000,43.735512,-79.412315,M5M 2L8,Old Toronto
"#716 - 38 DAN LECKIE WAY Toronto, ON",Downtown,374900,43.637386,-79.398201,M5V 2V6,Old Toronto
"858 EASTERN AVE Toronto, ON",Leslieville,5995000,43.662285,-79.327087,M4L 1A1,Old Toronto
"#1073 - 209 FORT YORK BLVD Toronto, ON",Niagara,429900,43.636963,-79.404671,M5V 4A1,Old Toronto
"#714 - 800 LAWRENCE AVE Toronto, ON",Lawrence Heights,484888,43.714592,-79.452911,M6A 0B1,North York
"#833 - 120 HARRISON GARDEN BLVD Toronto, ON",Willowdale,559000,43.757988,-79.403625,M2N 0H1,North York
"#1707 - 1900 LAKE SHORE BLVD W Toronto, ON",Sunnyside,439900,43.636307,-79.466087,M6S,Old Toronto
"#212 - 3520 Danforth Ave Toronto, ON",Oakridge,295800,43.694603,-79.273277,M1L 1E6,Toronto
"#2306 - 14 YORK ST Toronto, ON",Downtown,499990,43.641788,-79.381874,M5J 0B1,Old Toronto
"#1111 - 500 SHERBOURNE ST Toronto, ON",Downtown,398000,43.667915,-79.375679,M4X 1L1,Old Toronto
"#1710 - 30 GRAND TRUNK CRES Toronto, ON",Entertainment District,629900,43.642269,-79.382805,M5J 3A4,Old Toronto
"#221 - 1190 DUNDAS ST E Toronto, ON",Leslieville,299990,43.665165,-79.341537,M4M 2T1,Canada
"#1207 - 400 ADELAIDE ST E Toronto, ON",Downtown,399000,43.652817,-79.367737,M5A 1N4,Old Toronto
"#601 - 188 DORIS AVE Toronto, ON",Willowdale,325000,43.767403,-79.410599,M2N 3T5,North York
"#1315 - 150 EAST LIBERTY ST Toronto, ON",Liberty Village,389000,43.638775,-79.41626,M6K 3R5,Canada
"#1501 - 33 SINGER CRT Toronto, ON",Bayview Village,349500,43.769611,-79.368416,M2K 0B4,North York
"17 ANTIOCH DR Toronto, ON",Eringate - Centennial - West Deane,750000,43.665123,-79.562119,M9B 3A5,Etobicoke
"53 COBDEN ST Toronto, ON",Willowdale,1100000,43.769489,-79.432037,M2R 1S4,North York
"33 GRAYLEE AVE Toronto, ON",Eglinton East,629900,43.742146,-79.247414,M1J 1M7,Scarborough
"#3107 - 33 SINGER CRT Toronto, ON",Bayview Village,309900,43.769611,-79.368416,M2K 0B4,North York
"468 SILVERTHORN AVE Toronto, ON",Silverthorn,649000,43.688412,-79.467247,M6M 3H8,York
"#1207 - 28 SOMMERSET WAY Toronto, ON",Willowdale,839000,43.776329,-79.412376,M2N 6X5,North York
"79 CHAPMAN AVE Toronto, ON",Woodbine Gardens,639900,43.700798,-79.297798,M4B 1C6,East York
"#1803 - 50 TOWN CENTRE CRT Toronto, ON",Bendale,293000,43.773251,-79.255272,M1P 0A9,Scarborough
"108 MARLOW AVE Toronto, ON",Old East York,499000,43.687382,-79.339363,M4J 3V1,Canada
"64 SEAMIST CRES Toronto, ON",Toronto,729000,43.827942,-79.273911,M1V 3K3,Scarborough
"#42 - 81 BROOKMILL BLVD Toronto, ON",Milliken,499000,43.802181,-79.312622,M1W 2L5,Scarborough
"76 WILLAMERE DR Toronto, ON",Cliffcrest,639000,43.723507,-79.238617,M1M 1W8,Scarborough
"2864 WESTON RD Toronto, ON",Humberlea,699999,43.722164,-79.537437,M9M 2S3,North York
"11 MELTON GROVE ST Toronto, ON",Willowdale,1388000,43.776905,-79.436813,M2R 2G8,North York
"616 LOGAN AVE Toronto, ON",Riverdale,1650000,43.671024,-79.347015,M4K 1C8,Old Toronto
"1067 GLENCAIRN AV Toronto, ON",Glen Park,3250000,43.706696,-79.455482,M6B 2B1,North York
"#1419 - 629 KING ST Toronto, ON",Downtown,639000,43.643948,-79.401474,M5V 0G9,Old Toronto
"#21,22 - 4630 Kingston Rd Toronto, ON",West Hill,239888,43.775337,-79.179039,M1E 4Z4,Scarborough
"#2720 - 700 Humberwood Blvd Toronto, ON",Rexdale,324900,43.724766,-79.616486,M9W 7J4,Etobicoke
"#202 - 68 Grangeway Ave Toronto, ON",Woburn,299888,43.773685,-79.249619,M1H 0A1,Scarborough
"153 Village Green Way Toronto, ON",Agincourt,459900,43.778576,-79.281662,M1S 0K5,Scarborough
"#265 - 60 ANN O&#39;REILLY RD Toronto, ON",Cliffcrest,306000,43.725578,-79.23761,M1M 1X4,Scarborough
"#1361 - 60 ANN O&#39;REILLY RD Toronto, ON",Cliffcrest,423000,43.725578,-79.23761,M1M 1X4,Scarborough
"#117 - 3740 DON MILLS RD Toronto, ON",Hillcrest Village,383000,43.801662,-79.353928,M2H 3J2,North York
"#4003 - 7 MABELLE AVE Toronto, ON",Islington - City Centre West,309000,43.646942,-79.525818,M9A 4X6,Etobicoke
"#2402 - 7 MABELLE AVE Toronto, ON",Islington - City Centre West,378500,43.646942,-79.525818,M9A 4X6,Etobicoke
"166 Celeste Dr Toronto, ON",West Hill,459900,43.763622,-79.197525,M1E 2V8,Scarborough
"4 PLOVER RD Toronto, ON",Woburn,799900,43.775688,-79.205589,M1G 3L9,Scarborough
"17 OAK ST Toronto, ON",Downtown,899000,43.660767,-79.365654,M5A 0A2,Old Toronto
"37 DOERR RD Toronto, ON",Bendale,599000,43.768238,-79.258598,M1P 4M7,Scarborough
"19 BOLGER PL Toronto, ON",Rexdale,699900,43.724163,-79.573708,M9W 4R6,Etobicoke
"30 Vange Cres Toronto, ON",Rexdale,545000,43.747128,-79.591827,M9V 3N6,Etobicoke
"1 Lochway Crt Toronto, ON",Eatonville,899900,43.648071,-79.542839,M9B 4G4,Etobicoke
"36 Esmond Cres Toronto, ON",Rexdale,649900,43.715919,-79.54454,M9W 3P8,Etobicoke
"126 Pegasus Tr Toronto, ON",Woburn,799000,43.782238,-79.225121,M1G 3P3,Scarborough
"19 Mansion Ave Toronto, ON",Oakridge,849000,43.691143,-79.281982,M1L 1A5,Scarborough
"560 JANE ST Toronto, ON",Lambton,828888,43.663452,-79.490456,M6S 4A5,York
"45 Beckett Ave Toronto, ON",Rustic,750000,43.714989,-79.503326,M6L 2B3,North York
"19 Mansion Ave Toronto, ON",Oakridge,849000,43.691143,-79.281982,M1L 1A5,Scarborough
"#1006 - 90 PARK LAWN RD Toronto, ON",Humber Bay,469800,43.624374,-79.485542,M8Y 0B6,Etobicoke
"#608 - 19 FOUR WINDS DR Toronto, ON",Jane and Finch,335000,43.764374,-79.49456,M3J 2S9,North York
"#1806 - 26 OLIVE AVE Toronto, ON",Willowdale,285000,43.779793,-79.413956,M2N 7G7,North York
"401 85 Skymark Drive Toronto, ON",Don Valley Village,679900,43.795135,-79.353607,M2H 3S6,North York
"#1206 - 51 TROLLEY CRES Toronto, ON",Downtown,339000,43.657074,-79.355232,M5A 0E9,Old Toronto
"170 THE QUEENS WAY Toronto, ON",Mimico,105000,43.615341,-79.492996,M8V 2N9,Etobicoke
"#602 - 4 LOWTHER AVE Toronto, ON",Midtown Toronto,1510000,43.671139,-79.395653,M5R 1C6,Old Toronto
"#2810 - 386 YONGE ST Toronto, ON",Downtown,960000,43.659328,-79.382675,M5G 2K2,Toronto
"#4202 - 16 HARBOUR ST Toronto, ON",Downtown,1299000,43.642578,-79.3769,M5J 2Y4,Old Toronto
"#3506 - 318 RICHMOND ST W Toronto, ON",Downtown,498000,43.649082,-79.392082,M5V 0B4,Old Toronto
"#108 - 215 FORT YORK BLVD Toronto, ON",Niagara,494999,43.636345,-79.404808,M5V 4A2,Old Toronto
"198 BATHURST ST Toronto, ON",Trinity - Bellwoods,1988888,43.64777,-79.404457,M5T 2R8,Old Toronto
"#706 - 270 SPADINA AVE Toronto, ON",Downtown,449900,43.65234,-79.398193,M5T 3A5,Old Toronto
"#1007 - 36 LISGAR ST Toronto, ON",Little Portugal,355000,43.641697,-79.423431,M6J 0A9,Old Toronto
"#2814 - 55 HARBOUR SQ Toronto, ON",Downtown,898000,43.640163,-79.378647,M5J 2L4,Old Toronto
"#1102 - 68 MERTON ST Toronto, ON",Midtown Toronto,450880,43.696835,-79.393997,M4S 0A7,Old Toronto
"34 BENDALE BLVD N Toronto, ON",Bendale,799900,43.750801,-79.24028,M1J 2B1,Scarborough
"45 LAVENDER RD Toronto, ON",Silverthorn,659900,43.679874,-79.469025,M6N 2B6,Old Toronto
"2312 LAKE SHORE BLVD W Toronto, ON",Parkdale,1599000,43.635567,-79.441315,M6K,Old Toronto
"31 BECCA HALL TR Toronto, ON",Port Royal,839000,43.817585,-79.289879,M1V 2T7,Scarborough
"#808 - 228 BONIS AVE Toronto, ON",Tam O'Shanter,388000,43.786736,-79.291008,M1T 3W4,Scarborough
"#2203 - 23 HOLLYWOOD AVE Toronto, ON",Willowdale,398800,43.765598,-79.410942,M2N 7L8,North York
"#1601 - 21 BALMUTO ST Toronto, ON",Downtown,625000,43.669151,-79.387375,M4Y 1W4,Old Toronto
"1956 GERRARD ST E Toronto, ON",Beach Hill,999000,43.681137,-79.310356,M4E 2B1,Old Toronto
"737 RICHMOND Street West Toronto, ON",Niagara,1998897,43.645416,-79.408264,M6J 1C4,Old Toronto
"1174 BLOOR ST W Toronto, ON",Wallace Emerson,64900,43.659683,-79.437279,M6H 1N1,Old Toronto
"#6 - 70 PLUNKETT RD Toronto, ON",Humber Summit,549000,43.759605,-79.570328,M9L 2J5,North York
"893 QUEEN ST W Toronto, ON",West Queen West,149000,43.645443,-79.41169,M6J 1G5,Old Toronto
"102 BEAVERBROOK CRT Toronto, ON",Rouge,729000,43.796291,-79.137764,M1C 3A9,Scarborough
"1508 QUEEN ST W Toronto, ON",Parkdale,1300000,43.640388,-79.438339,M6R 1A4,Old Toronto
"#1016 - 386 YONGE ST Toronto, ON",Downtown,489000,43.659328,-79.382675,M5G 2K2,Toronto
"#608 - 270 SPADINA AVE Toronto, ON",Downtown,389900,43.65234,-79.398193,M5T 3A5,Old Toronto
"248 CLAREMONT ST Toronto, ON",Little Italy,849000,43.652946,-79.41256,M6J 2N1,Old Toronto
"1928 -30 DAVENPORT RD Toronto, ON",Carleton Village,1490000,43.670361,-79.455589,M6N 2X1,Toronto
"#305 - 560 KING ST Toronto, ON",Downtown,615000,43.644852,-79.399101,M5V 1M3,Old Toronto
"Bloor Street Toronto, ON",Mississauga,244000,43.616276,-79.595207,L4Y 2A8,Dixie
"#1218 - 19 SINGER CRT Toronto, ON",Bayview Village,367000,43.769569,-79.369514,M2K 1C5,North York
"Bloor Street Toronto, ON",Mississauga,345000,43.616276,-79.595207,L4Y 2A8,Dixie
"#220 - 700 HUMBERWOOD BLVD Toronto, ON",Rexdale,318000,43.724766,-79.616486,M9W 7J4,Etobicoke
"Bloor Street Toronto, ON",Mississauga,354000,43.616276,-79.595207,L4Y 2A8,Dixie
"#110 - 3838 MIDLAND AVE Toronto, ON",Milliken,499000,43.819195,-79.295441,M1V 5K5,Scarborough
"#2511 - 1000  Bay St Street Toronto, ON",Downtown,399666,43.665405,-79.387917,M5S 0C5,Toronto
"#2905 - 101 CHARLES ST E Toronto, ON",Downtown,449000,43.669594,-79.380577,M4Y 0A9,Old Toronto
"#604 - 40 Scollard St Toronto, ON",Midtown Toronto,384900,43.672554,-79.389572,M5R 3S1,Old Toronto
"787 STEELS AVE W Toronto, ON",Thornhill,109900,43.792583,-79.444809,M2R 3W9,North York
"7 ROUGE RIVER DR Toronto, ON",Rouge,689000,43.805416,-79.186546,M1B 6J4,Scarborough
